expt,cond,rep,time (h),position (μm),redPixelRange,greenPixelRange,greenX0,redX0,GFP shift (μm),RFP shift (μm),[Ampicillin] (mg/mL),[Kanamycin] (mg/mL)
J4K5succ250_kanGrad,0x,2,2,-50,58-81,41-64,286.6012739435792,232.28218495519448,2.1763034059900974,0.19381742742237407,,0.0
J4K5succ250_kanGrad,0x,2,2,0,73-97,56-79,284.99766686302473,218.97066150095523,4.150946792553157,1.7007014840596355,,0.0
J4K5succ250_kanGrad,0x,2,2,50,88-112,71-95,282.0997220533009,216.1785894341317,4.4069029896153324,-1.2614179938743462,,0.0
J4K5succ250_kanGrad,0x,2,2,100,104-127,86-110,281.7743148042438,222.87887108243288,5.1735262002402465,-0.1252048128324077,,0.0
J4K5succ250_kanGrad,0x,2,2,150,119-142,102-125,287.62064739290156,221.88487426342152,3.8658129065024696,1.2788089395353666,,0.0
J4K5succ250_kanGrad,0x,2,2,200,134-157,117-140,286.1057042568189,228.9061518372901,5.492320791243515,2.30163498497825,,0.0
J4K5succ250_kanGrad,0x,2,2,250,149-172,132-155,290.4088504699538,224.64737438870063,6.6930872840464986,1.6827678914740432,,0.0
J4K5succ250_kanGrad,0x,2,2,300,164-187,147-170,289.4293426366652,222.42415016022153,6.712736795849423,-0.47431194391154463,,0.0
J4K5succ250_kanGrad,0x,2,2,350,179-202,162-185,283.60543393319745,225.87885142943682,6.730678852158576,2.446656413529496,,0.0
J4K5succ250_kanGrad,0x,2,2,400,194-217,177-200,284.74787640244335,223.91597107091735,6.118872953871232,-1.195420768629475,,0.0
J4K5succ250_kanGrad,0x,2,2,450,209-232,192-215,288.47446585122464,218.9350628403058,6.513033342280721,0.677925631214805,,0.0
J4K5succ250_kanGrad,0x,2,4,-150,28-51,11-34,292.96259203006736,224.990860771362,1.098081947939363,0.6774098764448979,,0.0
J4K5succ250_kanGrad,0x,2,4,-100,43-66,26-49,288.6908730337247,231.74449440965915,2.0404147964518984,3.8762935675914605,,0.0
J4K5succ250_kanGrad,0x,2,4,-50,58-81,41-64,290.6817915768933,230.79345072889632,6.256821039304214,-1.2949167988757893,,0.0
J4K5succ250_kanGrad,0x,2,4,0,73-97,56-79,293.66721210260397,223.11214074226004,12.820492032132393,5.842180725364443,,0.0
J4K5succ250_kanGrad,0x,2,4,50,88-112,71-95,292.4681843704737,220.34903236410744,14.775365306788103,2.909024936101389,,0.0
J4K5succ250_kanGrad,0x,2,4,100,104-127,86-110,293.3243658700714,229.46801187359634,16.723577266067878,6.463935978331051,,0.0
J4K5succ250_kanGrad,0x,2,4,150,119-142,102-125,296.70984656015156,227.68640745927817,12.95501207375247,7.080342135392016,,0.0
J4K5succ250_kanGrad,0x,2,4,200,134-157,117-140,298.655670316326,232.33844746955182,18.0422868507506,5.733930617239963,,0.0
J4K5succ250_kanGrad,0x,2,4,250,149-172,132-155,304.0948481737904,226.45760614291956,20.379084987883118,3.4929996456929757,,0.0
J4K5succ250_kanGrad,0x,2,4,300,164-187,147-170,301.55530256992904,227.54414328720787,18.83869672911328,4.6456811830747995,,0.0
J4K5succ250_kanGrad,0x,2,4,350,179-202,162-185,295.67965045999074,232.61827809264918,18.80489537895187,9.186083076741852,,0.0
J4K5succ250_kanGrad,0x,2,4,400,194-217,177-200,298.6295554605291,228.60838106622916,20.000552011956984,3.496989226682331,,0.0
J4K5succ250_kanGrad,0x,2,4,450,209-232,192-215,302.6323219783557,225.37004774056257,20.670889469411804,7.112910531471584,,0.0
J4K5succ250_kanGrad,0x,2,6,-150,28-51,11-34,296.1369899627288,228.30296127420561,4.272479880600827,3.989510379288504,,0.0
J4K5succ250_kanGrad,0x,2,6,-100,43-66,26-49,290.84366516385904,235.42171899837203,4.193206926586242,7.553518156304335,,0.0
J4K5succ250_kanGrad,0x,2,6,-50,58-81,41-64,295.9755446550777,237.52594067643003,11.550574117488623,5.437573148657918,,0.0
J4K5succ250_kanGrad,0x,2,6,0,73-97,56-79,303.79026537225934,237.67571691270058,22.943545301787765,20.405756895804984,,0.0
J4K5succ250_kanGrad,0x,2,6,50,88-112,71-95,305.79716709039394,238.14251289902654,28.10434802670835,20.702505471020487,,0.0
J4K5succ250_kanGrad,0x,2,6,100,104-127,86-110,306.9210012492048,241.99366742300788,30.320212645201252,18.98959152774259,,0.0
J4K5succ250_kanGrad,0x,2,6,150,119-142,102-125,309.75607749998903,241.46789803179897,26.001243013589942,20.86183270791281,,0.0
J4K5succ250_kanGrad,0x,2,6,200,134-157,117-140,316.14586810008126,243.37935840433977,35.53248463450586,16.774841552027908,,0.0
J4K5succ250_kanGrad,0x,2,6,250,149-172,132-155,320.0132528254019,235.6305368553079,36.297489639494586,12.665930358081312,,0.0
J4K5succ250_kanGrad,0x,2,6,300,164-187,147-170,318.7569629084632,241.0298966667452,36.04035706764745,18.131434562612128,,0.0
J4K5succ250_kanGrad,0x,2,6,350,179-202,162-185,315.04259962726803,249.0353987093256,38.16784454622916,25.603203693418266,,0.0
J4K5succ250_kanGrad,0x,2,6,400,194-217,177-200,319.09891565655676,246.0570466949536,40.469912207984635,20.945654855406787,,0.0
J4K5succ250_kanGrad,0x,2,6,450,209-232,192-215,321.7407328069963,235.83638221994144,39.77930029805236,17.579245010850457,,0.0
J4K5succ250_kanGrad,0x,2,8,-150,28-51,11-34,297.8233510637202,232.25582818784332,5.958840981592232,7.94237729292621,,0.0
J4K5succ250_kanGrad,0x,2,8,-100,43-66,26-49,290.5657058577791,239.25264278833674,3.9152476205063067,11.38444194626905,,0.0
J4K5succ250_kanGrad,0x,2,8,-50,58-81,41-64,298.29508911946266,241.05006032115259,13.870118581873555,8.961692793380479,,0.0
J4K5succ250_kanGrad,0x,2,8,0,73-97,56-79,309.20636343529,249.83464881482402,28.359643364818396,32.564688797928426,,0.0
J4K5succ250_kanGrad,0x,2,8,50,88-112,71-95,315.85771637878025,255.04076537486148,38.16489731509466,37.600757946855424,,0.0
J4K5succ250_kanGrad,0x,2,8,100,104-127,86-110,318.8258380802644,253.63580512173698,42.22504947626089,30.63172922647169,,0.0
J4K5succ250_kanGrad,0x,2,8,150,119-142,102-125,323.9739817957284,258.59673136316746,40.21914730932929,37.99066603928131,,0.0
J4K5succ250_kanGrad,0x,2,8,200,134-157,117-140,331.66244372612016,256.85677023911256,51.04906026054476,30.252253386800703,,0.0
J4K5succ250_kanGrad,0x,2,8,250,149-172,132-155,335.11589136287273,249.06721931741848,51.40012817696544,26.102612820191894,,0.0
J4K5succ250_kanGrad,0x,2,8,300,164-187,147-170,333.3776769359156,260.083430330537,50.66107109509983,37.184968226403925,,0.0
J4K5succ250_kanGrad,0x,2,8,350,179-202,162-185,333.888631548945,267.71683467160904,57.01387646790613,44.28463965570171,,0.0
J4K5succ250_kanGrad,0x,2,8,400,194-217,177-200,339.1062183372473,260.57215880824236,60.47721488867518,35.46076696869554,,0.0
J4K5succ250_kanGrad,0x,2,8,450,209-232,192-215,340.11184992961,260.32938515423393,58.15041742066609,42.07224794514295,,0.0
J4K5succ250_kanGrad,0x,2,10,-150,28-51,11-34,298.5322354322659,232.6672169060466,6.667725350137914,8.353766011129494,,0.0
J4K5succ250_kanGrad,0x,2,10,-100,43-66,26-49,290.29429564602526,239.72997516133725,3.6438374087524608,11.861774319269557,,0.0
J4K5succ250_kanGrad,0x,2,10,-50,58-81,41-64,296.7830361186312,240.46042839797016,12.35806558104207,8.372060870198055,,0.0
J4K5succ250_kanGrad,0x,2,10,0,73-97,56-79,304.9117288003156,249.16526357142484,24.06500872984401,31.89530355452925,,0.0
J4K5succ250_kanGrad,0x,2,10,50,88-112,71-95,309.4994868554381,254.61296172118293,31.80666779175249,37.17295429317687,,0.0
J4K5succ250_kanGrad,0x,2,10,100,104-127,86-110,311.59776023140455,254.24568414828047,34.996971627401024,31.241608253015187,,0.0
J4K5succ250_kanGrad,0x,2,10,150,119-142,102-125,313.4185227476306,258.5588933015992,29.663688261231528,37.95282797771304,,0.0
J4K5succ250_kanGrad,0x,2,10,200,134-157,117-140,317.602855252129,256.27578384804457,36.98947178655362,29.671266995732708,,0.0
J4K5succ250_kanGrad,0x,2,10,250,149-172,132-155,324.04128291563967,246.59554090385495,40.32551972973238,23.63093440662837,,0.0
J4K5succ250_kanGrad,0x,2,10,300,164-187,147-170,323.4758259732216,259.044856776795,40.75922013240586,36.1463946726619,,0.0
J4K5succ250_kanGrad,0x,2,10,350,179-202,162-185,322.6891980456794,267.05596440918214,45.814442964640534,43.62376939327481,,0.0
J4K5succ250_kanGrad,0x,2,10,400,194-217,177-200,324.89425628891615,261.583660869485,46.26525284034403,36.47226902993819,,0.0
J4K5succ250_kanGrad,0x,2,10,450,209-232,192-215,325.6039342937591,255.02886948074033,43.64250178481518,36.77173227164934,,0.0
J4K5succ250_kanGrad,0x,3,0,-150,11-34,17-40,245.38750071008675,236.60021269690023,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,-100,26-49,32-55,234.05911759213677,234.7666417067688,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,-50,41-64,47-70,231.01904610649467,240.46585414485807,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,0,56-79,62-85,224.87511214625346,251.18696276387664,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,50,71-94,77-100,218.5273110617351,252.04953928522463,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,100,86-109,92-115,218.19288134543962,247.27258441026612,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,150,101-124,107-130,219.84761831914918,247.92791916394086,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,200,116-139,122-145,222.04807591464927,237.39283559559223,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,250,131-154,137-160,225.06408541501932,230.68419816428485,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,300,146-170,152-175,225.39819888298973,231.99333176276295,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,350,161-185,167-190,225.7178615450618,243.93569029038133,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,400,177-200,182-206,223.8661574100152,251.74791857222849,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,0,450,192-215,197-221,219.549137318112,252.75459667407006,0.0,0.0,,0.0
J4K5succ250_kanGrad,0x,3,2,-150,11-34,17-40,246.42576562385355,242.64061816940998,1.0382649137667954,6.040405472509747,,0.0
J4K5succ250_kanGrad,0x,3,2,-100,26-49,32-55,238.68092907562874,238.54458152212425,4.6218114834919675,3.777939815355438,,0.0
J4K5succ250_kanGrad,0x,3,2,-50,41-64,47-70,235.58832881248506,238.4788842111538,4.569282705990389,-1.9869699337042732,,0.0
J4K5succ250_kanGrad,0x,3,2,0,56-79,62-85,231.21609513062705,253.99123255033047,6.340982984373596,2.8042697864538297,,0.0
J4K5succ250_kanGrad,0x,3,2,50,71-94,77-100,228.84056343420693,256.6246868887713,10.313252372471823,4.575147603546668,,0.0
J4K5succ250_kanGrad,0x,3,2,100,86-109,92-115,230.1825554801205,250.46924847994717,11.989674134680882,3.1966640696810487,,0.0
J4K5succ250_kanGrad,0x,3,2,150,101-124,107-130,232.5882113491115,253.1302765561016,12.740593029962326,5.202357392160735,,0.0
J4K5succ250_kanGrad,0x,3,2,200,116-139,122-145,236.0871964605797,247.63232260981977,14.039120545930416,10.239487014227535,,0.0
J4K5succ250_kanGrad,0x,3,2,250,131-154,137-160,238.36718072880313,238.48462659717396,13.303095313783814,7.800428432889106,,0.0
J4K5succ250_kanGrad,0x,3,2,300,146-170,152-175,239.52827541918694,239.240717561862,14.130076536197208,7.24738579909905,,0.0
J4K5succ250_kanGrad,0x,3,2,350,161-185,167-190,238.142500355242,249.3553708948526,12.424638810180198,5.419680604471267,,0.0
J4K5succ250_kanGrad,0x,3,2,400,177-200,182-206,237.19995806825725,254.9207761603359,13.33380065824204,3.172857588107405,,0.0
J4K5succ250_kanGrad,0x,3,2,450,192-215,197-221,232.75748703148818,260.7607092052761,13.20834971337618,8.006112531206043,,0.0
J4K5succ250_kanGrad,0x,3,4,-150,11-34,17-40,256.79050531508085,247.39477679564766,11.403004604994095,10.79456409874743,,0.0
J4K5succ250_kanGrad,0x,3,4,-100,26-49,32-55,249.31238301894865,237.32761530929054,15.253265426811879,2.5609736025217273,,0.0
J4K5succ250_kanGrad,0x,3,4,-50,41-64,47-70,241.25818476291957,240.91291329319498,10.239138656424899,0.44705914833690485,,0.0
J4K5succ250_kanGrad,0x,3,4,0,56-79,62-85,242.97384213616334,260.96998195643073,18.098729989909884,9.783019192554093,,0.0
J4K5succ250_kanGrad,0x,3,4,50,71-94,77-100,247.61024894876496,262.6023661602942,29.082937887029857,10.55282687506957,,0.0
J4K5succ250_kanGrad,0x,3,4,100,86-109,92-115,252.0724324903467,256.2078427859968,33.87955114490708,8.935258375730655,,0.0
J4K5succ250_kanGrad,0x,3,4,150,101-124,107-130,256.56683277433416,260.71988727427333,36.71921445518498,12.791968110332476,,0.0
J4K5succ250_kanGrad,0x,3,4,200,116-139,122-145,259.7555740173903,262.40678008986424,37.70749810274103,25.01394449427201,,0.0
J4K5succ250_kanGrad,0x,3,4,250,131-154,137-160,264.9693480139552,259.8063594141107,39.90526259893588,29.122161249825865,,0.0
J4K5succ250_kanGrad,0x,3,4,300,146-170,152-175,265.7180642260017,252.11490891819025,40.31986534301194,20.121577155427303,,0.0
J4K5succ250_kanGrad,0x,3,4,350,161-185,167-190,263.03849184183485,258.07586688886784,37.32063029677306,14.140176598486505,,0.0
J4K5succ250_kanGrad,0x,3,4,400,177-200,182-206,264.23224497861565,261.03752879974695,40.36608756860045,9.289610227518466,,0.0
J4K5succ250_kanGrad,0x,3,4,450,192-215,197-221,262.1841865773826,268.00869077937494,42.6350492592706,15.254094105304887,,0.0
J4K5succ250_kanGrad,0x,3,6,-150,11-34,17-40,265.4957341262835,256.15662892196764,20.108233416196725,19.55641622506741,,0.0
J4K5succ250_kanGrad,0x,3,6,-100,26-49,32-55,256.9825636132637,243.81401774543727,22.92344602112695,9.04737603866846,,0.0
J4K5succ250_kanGrad,0x,3,6,-50,41-64,47-70,247.12379462200988,247.20696100542133,16.10474851551521,6.741106860563264,,0.0
J4K5succ250_kanGrad,0x,3,6,0,56-79,62-85,252.57643297015946,271.06175662858914,27.701320823906002,19.8747938647125,,0.0
J4K5succ250_kanGrad,0x,3,6,50,71-94,77-100,269.01618529560386,271.2231191000581,50.488874233868756,19.173579814833488,,0.0
J4K5succ250_kanGrad,0x,3,6,100,86-109,92-115,279.3698649833614,268.85721708892356,61.17698363792181,21.584632678657442,,0.0
J4K5succ250_kanGrad,0x,3,6,150,101-124,107-130,281.7498904570675,283.2554151580896,61.902272137918345,35.327495994148734,,0.0
J4K5succ250_kanGrad,0x,3,6,200,116-139,122-145,282.8036162914081,289.13532080236195,60.75554037675883,51.742485206769715,,0.0
J4K5succ250_kanGrad,0x,3,6,250,131-154,137-160,289.65269144290505,285.6023669980419,64.58860602788573,54.91816883375702,,0.0
J4K5succ250_kanGrad,0x,3,6,300,146-170,152-175,291.27253272715967,283.02940519417047,65.87433384416994,51.036073431407516,,0.0
J4K5succ250_kanGrad,0x,3,6,350,161-185,167-190,289.54734250146765,281.5279690750582,63.82948095640586,37.592278784676864,,0.0
J4K5succ250_kanGrad,0x,3,6,400,177-200,182-206,291.3383819301488,276.418426655989,67.47222452013358,24.670508083760495,,0.0
J4K5succ250_kanGrad,0x,3,6,450,192-215,197-221,289.8038188562152,286.4425771404956,70.25468153810317,33.68798046642553,,0.0
J4K5succ250_kanGrad,0x,3,8,-150,11-34,17-40,267.99086456490653,258.51562347520974,22.603363854819776,21.915410778309507,,0.0
J4K5succ250_kanGrad,0x,3,8,-100,26-49,32-55,260.3234399040164,245.42932741607908,26.264322311879653,10.662685709310267,,0.0
J4K5succ250_kanGrad,0x,3,8,-50,41-64,47-70,250.47890844962828,259.186589906407,19.459862343133608,18.720735761548923,,0.0
J4K5succ250_kanGrad,0x,3,8,0,56-79,62-85,254.33126491025664,275.75018801983776,29.45615276400318,24.56322525596113,,0.0
J4K5succ250_kanGrad,0x,3,8,50,71-94,77-100,279.9718498059592,285.8129478263876,61.444538744224104,33.76340854116296,,0.0
J4K5succ250_kanGrad,0x,3,8,100,86-109,92-115,298.9437833439597,298.82807389709865,80.75090199852008,51.55548948683253,,0.0
J4K5succ250_kanGrad,0x,3,8,150,101-124,107-130,303.80254711477056,304.29095034797314,83.95492879562138,56.36303118403228,,0.0
J4K5succ250_kanGrad,0x,3,8,200,116-139,122-145,304.2227437119058,304.08342670585495,82.17466779725655,66.69059111026272,,0.0
J4K5succ250_kanGrad,0x,3,8,250,131-154,137-160,310.70316413941265,315.5400711506256,85.63907872439333,84.85587298634073,,0.0
J4K5succ250_kanGrad,0x,3,8,300,146-170,152-175,315.5410514592618,326.8522817468183,90.14285257627205,94.85894998405533,,0.0
J4K5succ250_kanGrad,0x,3,8,350,161-185,167-190,314.5785866772631,305.66227778474763,88.86072513220131,61.7265874943663,,0.0
J4K5succ250_kanGrad,0x,3,8,400,177-200,182-206,315.5535017119512,300.0050068582904,91.68734430193598,48.25708828606193,,0.0
J4K5succ250_kanGrad,0x,3,8,450,192-215,197-221,310.66046377787455,307.6436888423643,91.11132645976255,54.88909216829427,,0.0
J4K5succ250_kanGrad,0x,3,10,-150,11-34,17-40,265.3784574182956,258.458476533019,19.99095670820887,21.858263836118766,,0.0
J4K5succ250_kanGrad,0x,3,10,-100,26-49,32-55,258.8689078383865,245.8817558476864,24.809790246249747,11.115114140917598,,0.0
J4K5succ250_kanGrad,0x,3,10,-50,41-64,47-70,248.83342894613907,258.8072270514485,17.814382839644395,18.341372906590408,,0.0
J4K5succ250_kanGrad,0x,3,10,0,56-79,62-85,251.10144082840344,276.5408715304636,26.226328682149983,25.353908766586983,,0.0
J4K5succ250_kanGrad,0x,3,10,50,71-94,77-100,271.2919320605743,284.633675705486,52.764620998839206,32.58413642026136,,0.0
J4K5succ250_kanGrad,0x,3,10,100,86-109,92-115,284.37663495096825,299.43060737573427,66.18375360552864,52.15802296546815,,0.0
J4K5succ250_kanGrad,0x,3,10,150,101-124,107-130,286.86457621846836,301.84040841013734,67.01695789931918,53.912489246196486,,0.0
J4K5succ250_kanGrad,0x,3,10,200,116-139,122-145,290.3497688700308,301.6554745033191,68.30169295538153,64.26263890772688,,0.0
J4K5succ250_kanGrad,0x,3,10,250,131-154,137-160,296.81776069993066,315.049651865423,71.75367528491134,84.36545370113816,,0.0
J4K5succ250_kanGrad,0x,3,10,300,146-170,152-175,298.780898991452,323.86017473516506,73.38270010846225,91.86684297240211,,0.0
J4K5succ250_kanGrad,0x,3,10,350,161-185,167-190,295.8250403782618,306.8713186484905,70.10717883320001,62.93562835810917,,0.0
J4K5succ250_kanGrad,0x,3,10,400,177-200,182-206,295.236169597605,301.8589538870937,71.3700121875898,50.111035314865234,,0.0
J4K5succ250_kanGrad,0x,3,10,450,192-215,197-221,290.6030109922578,310.8622008513768,71.05387367414579,58.10760417730677,,0.0
J4K5succ250_kanGrad,1x,1,0,-150,19-42,17-40,253.29412077405638,234.42248904746248,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,-100,34-57,32-55,246.1450942567429,239.76125038275248,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,-50,49-72,47-70,252.3122493836817,241.18607591555948,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,0,64-87,62-85,254.0979753320077,242.9675395897684,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,50,79-102,77-100,249.1570531069604,246.25088548531653,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,100,94-117,92-115,242.49185459525967,243.67148337562102,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,150,109-133,107-130,246.51582831545886,245.35572385845867,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,200,125-148,122-146,252.87997107411383,238.66925912159422,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,250,140-163,137-161,252.9940633110221,245.05235901624852,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,300,155-178,153-176,246.52059885247425,253.25798992547877,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,350,170-193,168-191,250.90232978621094,244.36819201193498,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,400,185-208,183-206,256.8697580273462,245.38115374943797,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,0,450,200-223,198-221,253.2449813482553,252.98886397101813,0.0,0.0,,0.05
J4K5succ250_kanGrad,1x,1,2,-150,19-42,17-40,257.0188330618343,232.26868572367147,3.724712287777919,-2.15380332379101,,0.05
J4K5succ250_kanGrad,1x,1,2,-100,34-57,32-55,250.80388423251762,241.06862683151144,4.6587899757747095,1.3073764487589585,,0.05
J4K5succ250_kanGrad,1x,1,2,-50,49-72,47-70,254.17850815487415,241.9577076179376,1.866258771192463,0.7716317023781016,,0.05
J4K5succ250_kanGrad,1x,1,2,0,64-87,62-85,260.37156495612265,242.10712717290292,6.273589624114948,-0.8604124168654721,,0.05
J4K5succ250_kanGrad,1x,1,2,50,79-102,77-100,256.47428912322357,246.33133346687356,7.317236016263166,0.08044798155702892,,0.05
J4K5succ250_kanGrad,1x,1,2,100,94-117,92-115,249.75100809667342,242.73137558361933,7.259153501413749,-0.9401077920016974,,0.05
J4K5succ250_kanGrad,1x,1,2,150,109-133,107-130,255.4590576329028,245.08490351914136,8.94322931744395,-0.27082033931731075,,0.05
J4K5succ250_kanGrad,1x,1,2,200,125-148,122-146,260.45573502131924,238.68124463690535,7.575763947205417,0.011985515311124573,,0.05
J4K5succ250_kanGrad,1x,1,2,250,140-163,137-161,259.61798997660384,241.01751592587863,6.623926665581735,-4.03484309036989,,0.05
J4K5succ250_kanGrad,1x,1,2,300,155-178,153-176,256.1681249382457,250.46688386470933,9.647526085771432,-2.7911060607694367,,0.05
J4K5succ250_kanGrad,1x,1,2,350,170-193,168-191,261.29447661310445,243.41922913096502,10.392146826893509,-0.9489628809699582,,0.05
J4K5succ250_kanGrad,1x,1,2,400,185-208,183-206,269.6279482637145,245.1943324943657,12.75819023636825,-0.18682125507226033,,0.05
J4K5succ250_kanGrad,1x,1,2,450,200-223,198-221,265.1256867176209,253.95489834150655,11.880705369365614,0.9660343704884156,,0.05
J4K5succ250_kanGrad,1x,1,4,-150,19-42,17-40,260.15895372530963,234.5922005751146,6.864832951253248,0.16971152765211173,,0.05
J4K5succ250_kanGrad,1x,1,4,-100,34-57,32-55,261.7378647707244,241.3483068127779,15.592770513981492,1.5870564300254273,,0.05
J4K5succ250_kanGrad,1x,1,4,-50,49-72,47-70,253.82944759600466,243.07807503362807,1.5171982123229668,1.8919991180685827,,0.05
J4K5succ250_kanGrad,1x,1,4,0,64-87,62-85,266.06227159510604,243.71765025656086,11.964296263098333,0.750110666792466,,0.05
J4K5succ250_kanGrad,1x,1,4,50,79-102,77-100,269.0783662912023,248.15901334181947,19.92131318424191,1.9081278565029436,,0.05
J4K5succ250_kanGrad,1x,1,4,100,94-117,92-115,262.77415148315697,242.18078433937893,20.282296887897303,-1.4906990362420913,,0.05
J4K5succ250_kanGrad,1x,1,4,150,109-133,107-130,268.71321901483697,246.75679266448512,22.197390699378104,1.4010688060264442,,0.05
J4K5succ250_kanGrad,1x,1,4,200,125-148,122-146,271.91561183364536,240.46536121620505,19.035640759531532,1.7961020946108306,,0.05
J4K5succ250_kanGrad,1x,1,4,250,140-163,137-161,270.69837828532127,242.2314700020928,17.704314974299166,-2.8208890141557106,,0.05
J4K5succ250_kanGrad,1x,1,4,300,155-178,153-176,270.660533638814,255.8147896811458,24.13993478633975,2.5567997556670434,,0.05
J4K5succ250_kanGrad,1x,1,4,350,170-193,168-191,275.6453728393995,247.6308540121445,24.743043053188558,3.262662000209531,,0.05
J4K5succ250_kanGrad,1x,1,4,400,185-208,183-206,285.1108022812431,249.04578795999504,28.24104425389686,3.664634210557068,,0.05
J4K5succ250_kanGrad,1x,1,4,450,200-223,198-221,281.12892396916146,256.7074641888392,27.88394262090617,3.718600217821063,,0.05
J4K5succ250_kanGrad,1x,1,6,-150,19-42,17-40,264.33831323837126,238.79029000704887,11.044192464314875,4.36780095958639,,0.05
J4K5succ250_kanGrad,1x,1,6,-100,34-57,32-55,267.24935238922143,248.08320185627733,21.10425813247852,8.321951473524848,,0.05
J4K5succ250_kanGrad,1x,1,6,-50,49-72,47-70,252.18305139256992,249.8726839590357,-0.12919799111176644,8.686608043476213,,0.05
J4K5succ250_kanGrad,1x,1,6,0,64-87,62-85,270.31393497466945,247.622716782525,16.215959642661744,4.655177192756611,,0.05
J4K5succ250_kanGrad,1x,1,6,50,79-102,77-100,285.4703037709567,253.70450406115214,36.313250663996314,7.4536185758356055,,0.05
J4K5succ250_kanGrad,1x,1,6,100,94-117,92-115,280.3859630514888,250.47341410786922,37.894108456229105,6.801930732248195,,0.05
J4K5succ250_kanGrad,1x,1,6,150,109-133,107-130,287.90964388485645,255.54816919030728,41.39381556939759,10.192445331848603,,0.05
J4K5succ250_kanGrad,1x,1,6,200,125-148,122-146,287.1917115518536,248.64287115505022,34.31174047773976,9.973612033455993,,0.05
J4K5succ250_kanGrad,1x,1,6,250,140-163,137-161,288.0042747597659,249.25550167654254,35.0102114487438,4.20314266029402,,0.05
J4K5succ250_kanGrad,1x,1,6,300,155-178,153-176,289.59717818821997,266.48198774417483,43.07657933574572,13.223997818696063,,0.05
J4K5succ250_kanGrad,1x,1,6,350,170-193,168-191,293.98815282432764,258.42185569031477,43.0858230381167,14.053663678379792,,0.05
J4K5succ250_kanGrad,1x,1,6,400,185-208,183-206,303.9291037177816,259.85011788051077,47.05934569043535,14.468964131072795,,0.05
J4K5succ250_kanGrad,1x,1,6,450,200-223,198-221,304.15195156068273,266.8581079660696,50.90697021242744,13.869243995051477,,0.05
J4K5succ250_kanGrad,1x,1,8,-150,19-42,17-40,266.6832811217384,241.28085866385015,13.389160347682008,6.858369616387677,,0.05
J4K5succ250_kanGrad,1x,1,8,-100,34-57,32-55,272.81577239236157,255.00431458294804,26.670678135618658,15.243064200195562,,0.05
J4K5succ250_kanGrad,1x,1,8,-50,49-72,47-70,253.71746635542596,254.0009356135863,1.4052169717442666,12.814859698026822,,0.05
J4K5succ250_kanGrad,1x,1,8,0,64-87,62-85,272.82069382329445,252.205430737188,18.72271849128674,9.237891147419617,,0.05
J4K5succ250_kanGrad,1x,1,8,50,79-102,77-100,301.25130132856333,261.08268668184616,52.094248221602925,14.831801196529625,,0.05
J4K5succ250_kanGrad,1x,1,8,100,94-117,92-115,301.12020925306194,262.89682368869137,58.62835465780228,19.225340313070348,,0.05
J4K5succ250_kanGrad,1x,1,8,150,109-133,107-130,309.9172383890526,282.4358866525261,63.40141007359375,37.080162794067434,,0.05
J4K5succ250_kanGrad,1x,1,8,200,125-148,122-146,304.08246644981415,272.05620806972536,51.20249537570032,33.386948948131135,,0.05
J4K5succ250_kanGrad,1x,1,8,250,140-163,137-161,306.2819524303058,268.1259960836779,53.287889119283705,23.07363706742936,,0.05
J4K5succ250_kanGrad,1x,1,8,300,155-178,153-176,307.2144424398497,285.34876926008843,60.693843587375426,32.090779334609664,,0.05
J4K5succ250_kanGrad,1x,1,8,350,170-193,168-191,311.6386632986472,281.3533787607294,60.73633351243626,36.98518674879443,,0.05
J4K5succ250_kanGrad,1x,1,8,400,185-208,183-206,321.92669996822787,272.47945737909663,65.05694194088164,27.09830362965866,,0.05
J4K5succ250_kanGrad,1x,1,8,450,200-223,198-221,327.1180712366258,283.3164952502735,73.87308988837049,30.327631279255343,,0.05
